iter,k,best_F,best_SSIM,best_PSNR,best_MSE
157,2,0.22880948653205024,0.7711905134679498,20.534814623691922,0.025847377955177997
158,3,0.22880948653205024,0.7711905134679498,20.534814623691922,0.025847377955177997
159,4,0.22880948653205024,0.7711905134679498,20.534814623691922,0.025847377955177997
160,1,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
161,2,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
162,3,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
163,4,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
164,1,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
165,2,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
166,3,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
167,4,0.228782056738137,0.771217943261863,20.52911755982102,0.025839554839173162
168,1,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
169,2,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
170,3,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
171,4,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
172,1,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
173,2,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
174,3,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
175,4,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
176,1,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
177,2,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
178,3,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
179,4,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
180,1,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
181,2,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
182,3,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
183,4,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
184,1,0.22875867928358695,0.771241320716413,20.506479993022047,0.025803129298988804
185,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
186,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
187,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
188,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
189,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
190,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
191,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
192,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
193,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
194,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
195,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
196,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
197,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
198,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
199,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
200,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
201,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
202,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
203,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
204,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
205,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
206,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
207,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
208,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
209,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
210,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
211,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
212,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
213,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
214,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
215,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
216,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
217,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
218,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
219,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
220,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
221,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
222,2,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
223,3,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
224,4,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
225,1,0.22875731691636036,0.7712426830836396,20.502476601854607,0.02578143726638584
226,1,0.22875184483886568,0.7712481551611343,20.529987843680924,0.025838770043821346
227,2,0.22875184483886568,0.7712481551611343,20.529987843680924,0.025838770043821346
228,3,0.22875184483886568,0.7712481551611343,20.529987843680924,0.025838770043821346
229,4,0.22875184483886568,0.7712481551611343,20.529987843680924,0.025838770043821346
230,1,0.22875184483886568,0.7712481551611343,20.529987843680924,0.025838770043821346
231,1,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
232,2,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
233,3,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
234,4,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
235,1,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
236,2,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
237,3,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
238,4,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
239,1,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
240,2,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
241,3,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
242,4,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
243,1,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
244,2,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
245,3,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
246,4,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
247,1,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
248,2,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
249,3,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
250,4,0.22867998876044415,0.7713200112395558,20.540427667052633,0.025818904895808636
251,1,0.2286584198950372,0.7713415801049628,20.515772536796405,0.02577950582677744
252,2,0.2286584198950372,0.7713415801049628,20.515772536796405,0.02577950582677744
253,3,0.2286584198950372,0.7713415801049628,20.515772536796405,0.02577950582677744
254,4,0.2286584198950372,0.7713415801049628,20.515772536796405,0.02577950582677744
255,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
256,2,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
257,3,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
258,4,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
259,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
260,2,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
261,3,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
262,4,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
263,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
264,2,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
265,3,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
266,4,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
267,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
268,2,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
269,3,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
270,4,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
271,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
272,2,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
273,3,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
274,4,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
275,1,0.2286544200073024,0.7713455799926976,20.517170559580315,0.025790227548647116
276,1,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
277,2,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
278,3,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
279,4,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
280,1,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
281,2,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
282,3,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
283,4,0.2286374246800601,0.7713625753199399,20.512105331690798,0.02580485169216254
284,1,0.22863171103685864,0.7713682889631414,20.511331597140853,0.02576282978214211
285,1,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
286,2,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
287,3,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
288,4,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
289,1,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
290,2,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
291,3,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
292,4,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
293,1,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
294,2,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
295,3,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
296,4,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
297,1,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
298,2,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
299,3,0.22860867134552276,0.7713913286544772,20.514143044143474,0.02578910741678877
